ClienteID,Genero,Maior65,Colaborador,Dependentes,Fidelização,TipoServiço,LinhasMultiplas,ServiçoInternet,SegurançaOnline,CópiadeSegurançaOnline,ProteçãoTM,SuporteTécnico,ServiçoStreamingTV,ServiçoStreamingFilmes,TipodeContrato,FaturaEletronica,MétododePagamento,TarifaMensal,TotalTarifas,Ativo
3066-RRJIO,Feminino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,69.95,69.95,Sim
4664-NJCMS,Feminino,0,Sim,Não,33,Não,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),59.55,2016.3,Não
0307-BCOPK,Feminino,0,Não,Não,16,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,19.05,326.65,Não
7629-WFGLW,Feminino,1,Sim,Não,56,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Anual,Não,Cheque Eletrónico,95.65,5471.75,Não
2542-HYGIQ,Feminino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),19.95,19.95,Não
6715-OFDBP,Masculino,0,Não,Não,5,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,70.05,346.4,Sim
5016-LIPDW,Masculino,0,Sim,Sim,57,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,19.4,1061.6,Não
6481-LXPWL,Masculino,0,Sim,Sim,56,Não,Sem serviço telefónico,DSL,Não,Sim,Sim,Não,Não,Não,Anual,Sim,Cartão de Crédito (automatico),36.1,1971.5,Não
1567-DSCIC,Masculino,0,Não,Não,8,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,94,773.65,Sim
2150-UWTFY,Feminino,0,Sim,Sim,22,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque por email,61.15,1422.05,Sim
6124-ACRHJ,Feminino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.75,19.75,Não
9362-MWODR,Feminino,0,Não,Sim,40,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Mensal,Sim,Cartão de Crédito (automatico),64.1,2460.35,Não
9975-GPKZU,Masculino,0,Sim,Sim,46,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),19.75,856.5,Não
9625-RZFUK,Masculino,0,Sim,Sim,63,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.7,1275.85,Não
5153-LXKDT,Masculino,0,Sim,Sim,68,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,110.2,7467.5,Não
5161-UBZXI,Masculino,0,Sim,Sim,69,Sim,Não,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),106.35,7261.75,Não
1020-JPQOW,Feminino,0,Sim,Não,56,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Não,Não,Mensal,Não,Cheque Eletrónico,90.55,5116.6,Não
7919-ZODZZ,Feminino,0,Sim,Sim,10,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Sim,Anual,Sim,Cheque por email,65.9,660.05,Não
0565-JUPYD,Masculino,0,Não,Não,63,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Não,Anual,Não,Cartão de Crédito (automatico),104.5,6590.8,Não
6867-ACCZI,Feminino,0,Sim,Sim,24,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Sim,Cheque por email,52.5,1208.15,Não
5939-XAIXZ,Feminino,0,Não,Não,19,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque por email,56.1,1033.9,Não
9054-FOWNV,Masculino,0,Sim,Sim,22,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,88.75,1885.15,Não
2683-BPJSO,Masculino,0,Sim,Não,29,Sim,Sim,Fibra ótica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,84.45,2467.1,Sim
2157-MXBJS,Masculino,0,Sim,Não,13,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque por email,75.3,989.45,Sim
8207-VVMYB,Feminino,0,Sim,Não,70,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Transferência Bancária (automatico),26,2006.95,Não
9732-EQMWY,Feminino,0,Sim,Não,49,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,99.4,5025,Não
9360-AHGNL,Feminino,1,Sim,Não,43,Sim,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque por email,109.55,4830.25,Sim
1087-UDSIH,Feminino,0,Não,Não,3,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque por email,19.6,59.75,Sim
5269-NRGDP,Masculino,0,Sim,Sim,42,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Cheque Eletrónico,73.15,3088.25,Não
6195-MELTI,Masculino,0,Não,Não,57,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque por email,54.65,3134.7,Não
5485-WUYWF,Masculino,1,Não,Não,2,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Não,Mensal,Não,Transferência Bancária (automatico),66.4,94.55,Sim
2121-JAFOM,Feminino,0,Sim,Não,72,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),115.55,8312.4,Não
8818-DOPVL,Feminino,1,Não,Não,46,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,104.45,4863.85,Não
2632-UCGVD,Masculino,1,Sim,Não,66,Sim,Sim,Fibra ótica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),100.05,6871.9,Sim
5445-PZWGX,Masculino,0,Não,Não,62,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Não,Sim,Anual,Não,Cheque Eletrónico,102,6529.25,Sim
1227-UDMZR,Feminino,0,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),91.15,6637.9,Não
5198-HQAEN,Masculino,0,Sim,Sim,35,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Sim,Não,Anual,Sim,Cheque Eletrónico,89.7,3165.6,Não
9170-CCKOU,Masculino,0,Sim,Não,17,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cartão de Crédito (automatico),90.2,1454.15,Sim
2167-FQSTQ,Feminino,0,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,92.4,6786.1,Não
2819-GWENI,Feminino,0,Sim,Sim,28,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,19.9,543,Não
1043-YCUTE,Masculino,0,Sim,Não,56,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cartão de Crédito (automatico),25.15,1327.15,Sim
3814-MLAXC,Feminino,0,Não,Não,31,Sim,Sim,Fibra ótica,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),79.85,2404.15,Sim
3572-UUHRS,Masculino,0,Não,Não,45,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Transferência Bancária (automatico),18.85,867.3,Não
2692-PFYTJ,Feminino,0,Não,Não,1,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque por email,25.75,25.75,Não
1226-UDFZR,Feminino,0,Não,Não,2,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque por email,49.6,114.7,Sim
5955-EPOAZ,Feminino,0,Não,Não,6,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque por email,20.95,109.5,Não
6821-JPCDC,Feminino,0,Sim,Não,48,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,97.05,4692.95,Não
8815-LMFLX,Masculino,0,Sim,Sim,25,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Transferência Bancária (automatico),25.4,546.85,Não
9135-HSWOC,Masculino,0,Sim,Sim,64,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Transferência Bancária (automatico),19.7,1274.05,Não
8582-KRHPJ,Masculino,0,Não,Não,50,Não,Sem serviço telefónico,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque por email,35,1782.4,Não
5811-IWXYM,Feminino,0,Sim,Sim,52,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Anual,Não,Transferência Bancária (automatico),101.25,5301.1,Não
7044-YAACC,Masculino,1,Sim,Não,4,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,70.2,280.35,Não
8189-XRIKE,Feminino,1,Não,Não,32,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,90.95,2897.95,Não
1506-YJTYT,Masculino,0,Sim,Sim,45,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Não,BiAnual,Não,Cartão de Crédito (automatico),73.85,3371,Não
4123-DVHPH,Masculino,0,Sim,Não,9,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,88.05,801.3,Não
6425-YQLLO,Feminino,1,Sim,Não,66,Sim,Sim,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),105.95,6975.25,Sim
5442-UTCVD,Masculino,0,Não,Sim,3,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Cheque Eletrónico,91.85,257.05,Sim
2228-BZDEE,Feminino,0,Não,Não,54,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,20.1,1079.45,Não
7734-DBOAI,Feminino,0,Sim,Sim,1,Não,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Não,Cheque Eletrónico,40.1,40.1,Sim
2789-CZANW,Feminino,0,Sim,Sim,64,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),110.3,6997.3,Não
2091-RFFBA,Feminino,1,Não,Não,31,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,73.9,2217.15,Sim
2114-MGINA,Feminino,0,Não,Não,14,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque por email,89.8,1129.1,Sim
7596-LDUXP,Feminino,0,Não,Não,12,Sim,Não,Fibra ótica,Sim,Não,Não,Não,Sim,Não,Anual,Sim,Cartão de Crédito (automatico),85.15,979.05,Não
3740-RLMVT,Masculino,1,Sim,Não,67,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Transferência Bancária (automatico),60.95,4119.4,Não
4489-SNãoJF,Feminino,0,Sim,Sim,35,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Não,Mensal,Não,Cheque Eletrónico,72.25,2568.55,Sim
2192-OZITF,Feminino,0,Não,Não,45,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Sim,BiAnual,Não,Cheque por email,73.55,3349.1,Não
5651-CPDND,Masculino,0,Não,Não,10,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,46,492.1,Não
2186-QZEYA,Feminino,1,Não,Não,29,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),58.55,1718.95,Não
1131-ALZWV,Feminino,0,Não,Não,24,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Transferência Bancária (automatico),24.6,605.25,Não
7729-XBTWX,Masculino,0,Sim,Sim,66,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cheque por email,19.75,1344.5,Não
9134-WYRVP,Masculino,0,Não,Não,51,Sim,Não,Fibra ótica,Sim,Não,Não,Não,Sim,Não,Anual,Não,Cheque por email,86.35,4267.15,Não
3284-SVCRO,Feminino,0,Sim,Não,45,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,25.5,1121.05,Não
9732-OUYRN,Feminino,0,Sim,Não,49,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cartão de Crédito (automatico),19,918.7,Não
0559-CKHUS,Feminino,0,Sim,Não,29,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cheque por email,19.55,521.8,Não
2931-SVLTV,Masculino,0,Sim,Sim,40,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),110.1,4469.1,Não
6899-PPEEA,Feminino,1,Não,Não,37,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,96.55,3580.3,Sim
7504-UWHNB,Masculino,0,Não,Não,25,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,69.75,1729.35,Não
2582-FFFZR,Feminino,0,Não,Não,22,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,50.6,1073.3,Não
8908-NMQTX,Masculino,0,Não,Não,72,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),65.6,4566.5,Não
2187-LZGPL,Feminino,0,Não,Não,7,Não,Sem serviço telefónico,DSL,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),40.1,293.3,Sim
1431-AIDJQ,Masculino,0,Sim,Sim,33,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),82.1,2603.1,Não
6288-LBEAR,Feminino,0,Não,Não,23,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque por email,79.1,1783.75,Não
4597-NUCQV,Masculino,1,Não,Não,24,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,101.25,2440.15,Sim
9019-QVLZD,Feminino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque Eletrónico,79.55,79.55,Sim
8413-YNHNV,Masculino,0,Não,Não,69,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cheque por email,90.65,6322.1,Não
5808-TOTXO,Feminino,0,Não,Sim,3,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cartão de Crédito (automatico),20.55,57.4,Não
4369-NYSCF,Masculino,0,Não,Não,56,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Transferência Bancária (automatico),75.75,4284.65,Não
6333-YDVLT,Masculino,0,Não,Não,65,Sim,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),110,7138.65,Não
5324-KTGCG,Masculino,0,Sim,Não,71,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque Eletrónico,20.85,1539.75,Não
5599-HVLTW,Feminino,1,Não,Não,14,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),80.35,1058.1,Não
7394-LWLYN,Feminino,0,Não,Não,2,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,70.15,123.8,Não
3707-LRWZD,Feminino,0,Não,Não,32,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Anual,Não,Cheque Eletrónico,84.05,2781.85,Sim
6873-UDNLD,Masculino,0,Não,Não,40,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Mensal,Não,Cheque Eletrónico,67.45,2731,Não
2700-LUEVA,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),20.75,20.75,Não
1455-ESIQH,Masculino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,89.1,89.1,Sim
0958-YHXGP,Feminino,0,Não,Não,7,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,69.9,497.3,Não
1101-SSWAG,Feminino,0,Sim,Não,15,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,51.1,711.15,Não
2979-SXESE,Feminino,0,Sim,Sim,17,Sim,Sim,Fibra ótica,Sim,Não,Sim,Não,Sim,Não,Mensal,Não,Cheque Eletrónico,94.4,1607.2,Sim
4013-TLDHQ,Masculino,0,Não,Não,19,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,78.25,1490.95,Sim
5743-KHMNA,Masculino,0,Não,Não,71,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),25.55,1898.1,Não
4194-FJARJ,Feminino,0,Sim,Sim,54,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Não,BiAnual,Não,Transferência Bancária (automatico),60,3273.95,Não
5325-UWTWJ,Masculino,0,Sim,Não,31,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),90.55,2929.75,Não
3969-GYXEL,Feminino,0,Não,Não,11,Sim,Não,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,76.4,838.7,Não
9208-OLGAQ,Feminino,1,Não,Não,18,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,84.95,1443.65,Não
3244-CQPHU,Feminino,1,Não,Não,72,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),110.1,7746.7,Não
2674-MLXMN,Feminino,1,Não,Não,71,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),99.65,6951.15,Não
9708-HPXWZ,Masculino,1,Não,Não,5,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Cartão de Crédito (automatico),45.4,214.75,Não
6992-TKNYO,Masculino,0,Sim,Não,38,Sim,Sim,DSL,Não,Não,Sim,Sim,Não,Sim,Anual,Não,Cartão de Crédito (automatico),69,2669.45,Não
4468-YDOVK,Masculino,0,Não,Sim,5,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Transferência Bancária (automatico),48.65,235.2,Não
3754-DXMRT,Masculino,1,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,44.15,92.65,Sim
5792-JALQC,Feminino,1,Não,Não,52,Sim,Sim,DSL,Sim,Não,Sim,Não,Não,Não,BiAnual,Não,Transferência Bancária (automatico),59.85,3103.25,Não
7130-VTEWQ,Feminino,1,Não,Não,8,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,75.75,606.25,Sim
2200-DSAAL,Feminino,0,Não,Não,68,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,80.65,5330.2,Não
4302-ZYFEL,Masculino,0,Sim,Sim,69,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cartão de Crédito (automatico),20.55,1403.1,Não
9351-LZYGF,Feminino,0,Sim,Não,42,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),66.4,2727.8,Não
4366-CTOUZ,Feminino,0,Não,Não,50,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Cheque por email,100.2,5038.45,Não
6121-VZNQB,Feminino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque por email,19.1,19.1,Sim
7903-CMPEY,Masculino,1,Sim,Não,1,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,80.3,80.3,Sim
1518-OMDIK,Masculino,0,Sim,Não,33,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),44.55,1462.6,Não
6671-NGWON,Feminino,0,Não,Não,7,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.35,150.6,Não
0595-ITUDF,Masculino,0,Sim,Sim,64,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,91.8,5960.5,Não
6996-KNSML,Feminino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.9,74.9,Sim
1955-IBMMB,Masculino,0,Não,Não,59,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Transferência Bancária (automatico),20.2,1192.3,Não
0096-BXERS,Feminino,0,Sim,Não,6,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,50.35,314.55,Não
3806-YAZOV,Feminino,0,Não,Não,3,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,18.8,56,Não
7998-ZLXWN,Feminino,0,Sim,Não,15,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),20.45,330.8,Não
6253-WRFHY,Masculino,0,Sim,Sim,13,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,64.75,877.35,Não
9133-AYJZG,Feminino,0,Não,Não,23,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),98.7,2249.1,Não
2675-OTVVJ,Masculino,1,Sim,Não,31,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Sim,Não,Mensal,Não,Cheque Eletrónico,89.45,2807.65,Não
8680-CGLTP,Masculino,0,Não,Não,29,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque Eletrónico,58.75,1696.2,Não
8430-TWCBX,Feminino,0,Sim,Não,49,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cartão de Crédito (automatico),20.7,1032.05,Não
5018-GWURO,Feminino,0,Sim,Não,56,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência Bancária (automatico),85.6,4902.8,Não
6741-QRLUP,Feminino,0,Não,Não,63,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Sim,Cartão de Crédito (automatico),80.3,4995.35,Não
4737-HOBAX,Masculino,0,Sim,Não,63,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),79.8,5034.05,Não
0537-QYZZN,Masculino,1,Sim,Sim,24,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,79.85,1857.75,Não
3340-QBBFM,Masculino,1,Sim,Não,36,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Não,Cartão de Crédito (automatico),54.1,1992.85,Não
1704-NRWYE,Feminino,1,Não,Não,9,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,80.85,751.65,Sim
2592-SEIFQ,Masculino,0,Não,Não,3,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,24.75,66.95,Sim
8200-KLNYW,Feminino,0,Sim,Não,21,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Não,Cheque por email,80.9,1714.95,Não
3372-CDXFJ,Masculino,0,Sim,Sim,13,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Transferência Bancária (automatico),24.5,343.6,Não
